customer_id,months_since_last_txn,avg_spending_3m,avg_spending_prev3m,spending_trend_ratio,monthly_txn_count_3m,num_missed_months,days_since_app_login,loyalty_points_balance,num_active_benefits,years_as_customer,card_tier,primary_spending_category,payment_method,engagement_level,inactive_risk
HCC_01611,0.7,73.0,115.0,0.633,7.0,1,41.0,17579.0,7,14.7,Red,dining,offline_nfc,low,0
HCC_01612,0.2,131.0,104.0,1.264,9.0,0,5.0,12913.0,3,17.4,Blue,travel,app,high,0
HCC_01613,0.7,184.0,192.0,0.956,12.0,0,82.0,853.0,2,0.7,Blue,travel,app,low,1
HCC_01614,0.8,119.0,150.0,0.794,10.0,0,14.0,19744.0,5,1.3,Red,travel,online,medium,0
HCC_01615,0.9,120.0,132.0,0.907,12.0,0,28.0,6066.0,5,2.2,Blue,shopping,offline_swipe,high,1
HCC_01616,0.3,75.0,141.0,0.53,9.0,0,74.0,785.0,6,0.5,Red,shopping,offline_nfc,low,0
HCC_01617,1.2,114.0,125.0,0.916,12.0,1,85.0,1739.0,7,3.8,The,dining,offline_nfc,medium,0
HCC_01618,1.4,37.0,62.0,0.595,9.0,1,118.0,4434.0,3,1.0,Red,dining,offline_nfc,low,0
HCC_01619,0.9,92.0,115.0,0.801,6.0,0,38.0,4647.0,3,4.0,Blue,online,offline_nfc,low,1
HCC_01620,1.0,134.0,112.0,1.198,12.0,0,222.0,9766.0,10,3.0,The,dining,offline_nfc,medium,0
HCC_01621,1.2,421.0,423.0,0.996,25.0,1,229.0,56295.0,4,2.6,Red,shopping,offline_swipe,low,0
HCC_01622,0.8,152.0,320.0,0.475,10.0,2,37.0,2551.0,6,0.7,Red,dining,offline_swipe,low,1
HCC_01623,0.9,177.0,151.0,1.175,11.0,0,18.0,13365.0,4,1.8,Blue,dining,online,medium,0
HCC_01624,0.2,159.0,173.0,0.918,12.0,0,10.0,12074.0,7,6.1,Black,online,online,medium,0
HCC_01625,0.9,77.0,102.0,0.757,8.0,0,52.0,23510.0,5,7.6,Red,dining,offline_nfc,low,0
HCC_01626,1.0,38.0,33.0,1.144,5.0,1,38.0,5191.0,3,0.5,Blue,shopping,offline_nfc,low,1
HCC_01627,1.3,80.0,92.0,0.87,6.0,1,14.0,11402.0,6,0.3,Red,convenience,online,low,0
HCC_01628,1.4,79.0,138.0,0.57,10.0,1,94.0,2965.0,8,2.1,Black,dining,offline_nfc,medium,1
HCC_01629,0.8,226.0,153.0,1.474,20.0,0,36.0,3780.0,5,0.4,Black,dining,offline_nfc,low,0
HCC_01630,0.2,145.0,159.0,0.915,12.0,0,70.0,2415.0,4,7.4,Red,shopping,offline_nfc,low,1
HCC_01631,0.1,205.0,229.0,0.896,17.0,0,11.0,11039.0,5,7.8,Red,dining,offline_nfc,medium,0
HCC_01632,0.7,41.0,52.0,0.798,6.0,0,59.0,22712.0,3,5.3,Blue,dining,offline_nfc,medium,1
HCC_01633,1.0,68.0,53.0,1.274,5.0,0,93.0,8698.0,2,1.9,Blue,travel,offline_swipe,low,1
HCC_01634,0.7,222.0,291.0,0.763,14.0,1,107.0,1777.0,2,0.4,Blue,dining,offline_nfc,low,1
HCC_01635,1.2,77.0,169.0,0.457,6.0,1,188.0,16726.0,3,0.2,Blue,travel,offline_swipe,low,1
HCC_01636,0.6,57.0,80.0,0.716,8.0,0,12.0,13917.0,4,4.6,Red,online,offline_nfc,high,0
HCC_01637,0.1,132.0,100.0,1.318,11.0,0,62.0,847.0,3,4.2,Red,dining,offline_swipe,high,0
HCC_01638,0.3,98.0,84.0,1.17,9.0,0,39.0,24241.0,2,1.5,Blue,dining,offline_swipe,low,1
HCC_01639,0.0,94.0,112.0,0.843,13.0,0,13.0,4767.0,6,4.3,Red,dining,app,low,0
HCC_01640,0.5,177.0,133.0,1.332,13.0,0,50.0,307.0,5,3.4,Blue,dining,offline_nfc,low,0
HCC_01641,0.3,793.0,693.0,1.144,42.0,0,6.0,13048.0,2,0.4,Blue,shopping,offline_swipe,medium,0
HCC_01642,0.1,125.0,149.0,0.84,10.0,0,15.0,1710.0,8,1.2,Black,shopping,online,low,0
HCC_01643,1.4,162.0,186.0,0.87,12.0,1,68.0,32148.0,5,4.8,Red,dining,offline_swipe,medium,1
HCC_01644,0.6,29.0,28.0,1.019,3.0,0,5.0,1800.0,5,2.7,Red,shopping,offline_nfc,high,0
HCC_01645,1.0,58.0,87.0,0.67,7.0,1,56.0,9184.0,8,7.2,Black,dining,offline_nfc,low,0
HCC_01646,0.1,269.0,292.0,0.921,15.0,0,11.0,12888.0,4,2.0,Red,travel,offline_swipe,medium,1
HCC_01647,0.5,153.0,151.0,1.013,13.0,0,5.0,706.0,4,10.0,Red,shopping,app,medium,0
HCC_01648,4.6,2.0,5.0,0.414,7.0,5,31.0,52646.0,3,6.6,Blue,convenience,app,low,1
HCC_01649,1.0,135.0,156.0,0.863,12.0,1,17.0,18720.0,5,7.6,Blue,shopping,offline_nfc,medium,1
HCC_01650,0.5,351.0,423.0,0.829,22.0,0,2.0,582.0,8,3.9,Blue,shopping,offline_nfc,high,0
HCC_01651,0.7,27.0,22.0,1.228,2.0,0,41.0,28384.0,5,0.4,Red,travel,offline_nfc,low,1
HCC_01652,3.6,135.0,369.0,0.367,9.0,4,20.0,5473.0,3,1.4,Red,dining,app,low,1
HCC_01653,1.6,10.0,12.0,0.806,4.0,5,17.0,21786.0,8,12.9,Red,travel,offline_nfc,high,0
HCC_01654,0.5,209.0,270.0,0.775,13.0,0,9.0,24626.0,4,1.2,Black,shopping,offline_nfc,medium,0
HCC_01655,1.4,110.0,91.0,1.208,8.0,1,190.0,10381.0,3,3.6,Blue,shopping,offline_swipe,low,1
HCC_01656,2.1,15.0,17.0,0.907,7.0,2,309.0,792.0,4,8.9,Red,shopping,offline_nfc,medium,1
HCC_01657,0.3,228.0,156.0,1.459,14.0,0,21.0,19368.0,4,8.2,Red,shopping,online,medium,0
HCC_01658,0.4,256.0,229.0,1.119,16.0,0,35.0,36785.0,6,6.3,Blue,travel,offline_nfc,low,0
HCC_01659,2.0,116.0,146.0,0.797,8.0,2,192.0,6998.0,7,6.7,Red,dining,online,low,0
HCC_01660,0.2,231.0,233.0,0.992,16.0,0,77.0,3993.0,10,5.4,The,shopping,offline_swipe,low,0
HCC_01661,0.7,75.0,92.0,0.814,10.0,1,39.0,1929.0,8,6.0,Black,dining,online,medium,1
HCC_01662,1.0,25.0,21.0,1.178,6.0,0,31.0,16498.0,4,2.4,Blue,dining,offline_nfc,low,1
HCC_01663,0.6,83.0,159.0,0.52,6.0,0,23.0,8835.0,6,5.8,Blue,dining,offline_swipe,medium,1
HCC_01664,0.2,298.0,443.0,0.673,18.0,0,33.0,1131.0,5,2.4,Red,travel,offline_nfc,low,1
HCC_01665,1.1,238.0,225.0,1.057,19.0,1,144.0,3048.0,5,8.6,Blue,travel,offline_swipe,low,0
HCC_01666,0.5,24.0,19.0,1.288,6.0,1,138.0,3337.0,4,2.5,Blue,convenience,offline_nfc,high,1
HCC_01667,3.1,7.0,27.0,0.259,2.0,4,290.0,46.0,2,6.0,Blue,shopping,offline_nfc,low,1
HCC_01668,0.4,75.0,56.0,1.332,8.0,0,30.0,7032.0,5,2.8,Red,convenience,offline_swipe,low,0
HCC_01669,0.2,32.0,36.0,0.878,7.0,0,44.0,883.0,6,0.5,Black,convenience,offline_swipe,low,0
HCC_01670,5.0,33.0,94.0,0.355,5.0,5,310.0,21299.0,4,12.3,Blue,dining,offline_swipe,low,1
HCC_01671,1.2,3.0,150.0,0.019,3.0,5,11.0,4462.0,4,1.8,Red,travel,app,medium,1
HCC_01672,0.8,13.0,29.0,0.461,3.0,5,267.0,2635.0,3,1.3,Blue,shopping,online,low,1
HCC_01673,0.0,155.0,170.0,0.914,13.0,0,6.0,5208.0,4,0.3,Blue,dining,offline_nfc,high,0
HCC_01674,0.9,185.0,206.0,0.9,13.0,0,36.0,604.0,7,2.4,Black,online,offline_swipe,low,0
HCC_01675,0.0,65.0,59.0,1.11,7.0,0,13.0,1974.0,3,2.2,Blue,dining,app,low,0
HCC_01676,0.9,60.0,79.0,0.755,6.0,0,94.0,1477.0,6,9.2,Blue,online,offline_nfc,low,0
HCC_01677,1.0,11.0,19.0,0.588,2.0,2,16.0,21656.0,3,5.4,Blue,convenience,app,high,1
HCC_01678,0.8,67.0,84.0,0.796,5.0,1,11.0,18727.0,4,0.7,Red,convenience,app,medium,0
HCC_01679,1.3,86.0,92.0,0.93,10.0,1,46.0,4747.0,3,2.0,Blue,travel,offline_swipe,medium,0
HCC_01680,0.6,124.0,125.0,0.989,9.0,0,105.0,643.0,8,3.6,Red,travel,offline_nfc,low,0
HCC_01681,1.0,84.0,123.0,0.683,10.0,1,11.0,13413.0,3,10.4,Blue,shopping,app,medium,1
HCC_01682,0.6,132.0,111.0,1.19,10.0,0,25.0,5681.0,4,0.2,Blue,shopping,offline_swipe,medium,1
HCC_01683,0.6,54.0,74.0,0.734,6.0,0,12.0,3420.0,3,1.7,Blue,convenience,offline_swipe,low,0
HCC_01684,0.7,90.0,137.0,0.659,6.0,1,51.0,1963.0,4,0.9,Red,shopping,offline_swipe,medium,1
HCC_01685,0.6,215.0,284.0,0.757,20.0,0,139.0,2941.0,7,3.1,Black,shopping,offline_swipe,low,0
HCC_01686,1.2,125.0,101.0,1.242,9.0,1,45.0,30359.0,5,2.9,Red,online,offline_swipe,low,0
HCC_01687,1.0,124.0,141.0,0.88,12.0,0,44.0,10065.0,5,5.2,Red,shopping,online,low,0
HCC_01688,0.5,67.0,94.0,0.712,11.0,0,24.0,6721.0,5,2.7,Red,convenience,offline_swipe,medium,0
HCC_01689,0.1,78.0,65.0,1.198,8.0,0,9.0,6942.0,4,3.6,Red,dining,online,medium,1
HCC_01690,0.7,259.0,166.0,1.563,18.0,1,65.0,762.0,5,3.2,Red,dining,app,medium,0
HCC_01691,0.7,57.0,58.0,0.983,6.0,0,31.0,18728.0,4,0.6,Blue,travel,app,medium,0
HCC_01692,1.0,160.0,124.0,1.29,12.0,0,43.0,5741.0,3,1.1,Blue,shopping,online,low,0
HCC_01693,0.4,138.0,112.0,1.231,12.0,0,94.0,14533.0,6,1.3,Red,convenience,offline_swipe,medium,0
HCC_01694,0.1,52.0,71.0,0.738,8.0,0,126.0,3920.0,3,20.0,Blue,dining,offline_swipe,low,0
HCC_01695,0.4,65.0,70.0,0.928,5.0,0,127.0,5781.0,3,0.5,Blue,dining,online,low,0
HCC_01696,1.1,39.0,73.0,0.535,10.0,1,17.0,6929.0,5,0.7,Red,convenience,offline_nfc,medium,1
HCC_01697,1.0,29.0,34.0,0.859,8.0,0,58.0,273.0,5,0.1,Black,shopping,offline_swipe,medium,0
HCC_01698,0.7,91.0,124.0,0.732,7.0,0,15.0,3920.0,3,2.8,Blue,shopping,app,medium,0
HCC_01699,0.1,88.0,110.0,0.799,6.0,0,9.0,653.0,5,5.6,Blue,dining,offline_nfc,high,0
HCC_01700,0.3,125.0,180.0,0.695,11.0,0,78.0,31276.0,3,5.2,Blue,online,app,low,1
HCC_01701,0.0,50.0,60.0,0.834,6.0,0,35.0,4689.0,3,3.1,Blue,online,offline_nfc,medium,1
HCC_01702,1.3,448.0,415.0,1.08,29.0,1,51.0,15914.0,3,3.2,Blue,shopping,offline_nfc,medium,0
HCC_01703,0.7,72.0,81.0,0.884,10.0,0,27.0,12006.0,4,2.4,Red,dining,offline_swipe,low,0
HCC_01704,2.7,16.0,45.0,0.361,4.0,4,90.0,10330.0,1,2.9,Blue,online,online,medium,1
HCC_01705,0.3,34.0,49.0,0.696,7.0,0,35.0,13843.0,4,4.6,Red,convenience,offline_nfc,medium,1
HCC_01706,2.9,11.0,23.0,0.464,2.0,3,107.0,25895.0,5,18.5,Blue,shopping,offline_swipe,medium,0
HCC_01707,0.7,432.0,435.0,0.993,27.0,1,7.0,9723.0,7,9.3,Black,travel,offline_nfc,medium,0
HCC_01708,0.8,351.0,328.0,1.071,22.0,1,64.0,1484.0,3,6.9,Red,shopping,offline_swipe,low,0
HCC_01709,0.5,147.0,147.0,0.997,11.0,0,9.0,4763.0,4,9.4,Blue,dining,online,high,0
HCC_01710,1.0,36.0,53.0,0.684,5.0,0,86.0,3525.0,5,0.6,Red,travel,offline_swipe,high,0
HCC_01711,0.7,386.0,388.0,0.994,23.0,2,28.0,32090.0,3,7.0,Blue,travel,offline_nfc,low,0
HCC_01712,1.0,65.0,83.0,0.779,9.0,0,199.0,1491.0,5,10.2,Red,shopping,offline_nfc,medium,1
HCC_01713,0.1,42.0,73.0,0.579,7.0,0,23.0,8469.0,2,0.3,Blue,convenience,offline_nfc,high,1
HCC_01714,1.1,329.0,288.0,1.143,18.0,1,187.0,17996.0,5,1.5,Blue,shopping,offline_nfc,high,0
HCC_01715,0.7,216.0,185.0,1.165,15.0,1,7.0,3527.0,5,5.6,Red,convenience,offline_nfc,low,0
HCC_01716,0.9,639.0,530.0,1.205,35.0,0,18.0,350.0,2,1.2,Blue,dining,online,medium,0
HCC_01717,0.7,98.0,133.0,0.737,8.0,0,37.0,3488.0,3,1.3,Red,online,offline_nfc,low,0
HCC_01718,1.4,84.0,66.0,1.274,6.0,1,145.0,6188.0,3,6.0,Blue,dining,offline_swipe,low,0
HCC_01719,1.0,43.0,56.0,0.772,6.0,0,65.0,2443.0,2,5.9,Blue,dining,offline_swipe,low,0
HCC_01720,0.5,23.0,21.0,1.116,5.0,1,40.0,5298.0,1,0.5,Blue,travel,offline_nfc,low,1
HCC_01721,0.2,90.0,117.0,0.767,10.0,0,27.0,9621.0,7,1.9,The,dining,offline_nfc,low,0
HCC_01722,0.7,233.0,273.0,0.853,15.0,1,79.0,15667.0,4,2.0,Red,dining,offline_swipe,low,1
HCC_01723,3.0,29.0,147.0,0.194,6.0,4,30.0,770.0,2,0.6,Blue,travel,online,low,1
HCC_01724,0.0,92.0,111.0,0.829,9.0,0,2.0,8831.0,8,1.3,Red,shopping,online,high,0
HCC_01725,0.7,46.0,49.0,0.947,4.0,0,75.0,6819.0,5,0.1,Red,convenience,offline_nfc,low,0
HCC_01726,0.2,122.0,153.0,0.797,10.0,0,5.0,7531.0,4,1.3,Black,dining,offline_nfc,high,1
HCC_01727,0.9,356.0,246.0,1.447,23.0,1,15.0,4554.0,5,2.4,Red,shopping,app,high,0
HCC_01728,0.8,74.0,129.0,0.571,9.0,0,99.0,32956.0,3,1.6,Blue,shopping,offline_swipe,medium,0
HCC_01729,0.9,125.0,167.0,0.751,10.0,0,45.0,762.0,7,6.1,The,shopping,offline_nfc,medium,0
HCC_01730,0.7,38.0,58.0,0.649,4.0,1,102.0,2586.0,8,6.2,Red,shopping,offline_nfc,medium,1
HCC_01731,1.3,137.0,182.0,0.751,10.0,1,65.0,4449.0,4,3.3,Blue,shopping,offline_swipe,low,1
HCC_01732,3.4,12.0,10.0,1.229,4.0,4,129.0,12785.0,5,1.5,Black,shopping,online,high,1
HCC_01733,0.7,169.0,124.0,1.363,14.0,0,8.0,31079.0,3,0.2,Blue,dining,offline_swipe,medium,0
HCC_01734,0.7,607.0,855.0,0.71,33.0,2,6.0,2291.0,5,0.6,Red,travel,app,high,0
HCC_01735,0.6,19.0,27.0,0.703,4.0,4,80.0,5825.0,2,5.9,Blue,shopping,offline_nfc,low,1
HCC_01736,0.3,43.0,75.0,0.573,7.0,0,7.0,11573.0,2,0.3,Blue,shopping,offline_nfc,medium,0
HCC_01737,1.5,119.0,91.0,1.312,8.0,2,45.0,1006.0,3,0.2,Blue,dining,online,medium,1
HCC_01738,0.5,95.0,76.0,1.256,7.0,0,36.0,6776.0,4,2.0,Red,convenience,offline_swipe,low,0
HCC_01739,1.5,223.0,251.0,0.888,15.0,1,115.0,21036.0,5,7.4,Red,dining,offline_nfc,medium,1
HCC_01740,1.3,67.0,133.0,0.501,6.0,1,142.0,18596.0,3,4.5,Blue,online,offline_swipe,low,1
HCC_01741,0.6,65.0,124.0,0.528,6.0,0,11.0,5286.0,5,6.9,Red,dining,offline_nfc,medium,1
HCC_01742,0.4,201.0,207.0,0.971,15.0,0,83.0,16832.0,4,1.7,Red,online,offline_nfc,low,0
HCC_01743,0.8,161.0,148.0,1.085,14.0,0,21.0,1727.0,8,2.6,The,shopping,online,medium,0
HCC_01744,0.6,348.0,1160.0,0.3,22.0,1,190.0,140.0,4,2.1,Blue,shopping,online,low,1
HCC_01745,0.6,85.0,103.0,0.824,6.0,0,6.0,4515.0,3,4.7,Blue,dining,offline_swipe,high,1
HCC_01746,0.6,150.0,107.0,1.405,11.0,1,7.0,902.0,3,2.1,Blue,online,online,medium,0
HCC_01747,0.5,20.0,23.0,0.855,4.0,0,13.0,5264.0,3,5.2,Blue,dining,online,medium,0
HCC_01748,0.1,97.0,71.0,1.367,9.0,0,4.0,2799.0,4,1.9,Red,convenience,app,high,0
HCC_01749,0.7,306.0,274.0,1.115,19.0,0,5.0,32077.0,5,1.6,Red,dining,offline_nfc,high,0
HCC_01750,0.2,23.0,38.0,0.595,7.0,0,146.0,1446.0,5,3.0,Red,shopping,offline_nfc,low,0
HCC_01751,1.5,13.0,16.0,0.832,6.0,1,28.0,5819.0,4,1.0,Blue,convenience,app,medium,0
HCC_01752,0.8,99.0,112.0,0.881,8.0,0,4.0,11173.0,7,20.0,Red,shopping,offline_nfc,high,0
HCC_01753,0.5,173.0,273.0,0.634,12.0,0,8.0,3934.0,4,2.8,Blue,travel,offline_swipe,medium,0
HCC_01754,0.8,59.0,94.0,0.629,4.0,0,127.0,22491.0,3,3.2,Blue,convenience,offline_swipe,low,0
HCC_01755,1.0,115.0,84.0,1.372,9.0,1,2.0,24702.0,5,3.1,Red,shopping,online,medium,0
HCC_01756,1.3,16.0,25.0,0.627,4.0,2,223.0,6537.0,6,0.1,Red,dining,offline_nfc,medium,0
HCC_01757,0.7,228.0,183.0,1.244,15.0,0,14.0,1502.0,9,3.5,Black,shopping,app,medium,0
HCC_01758,0.8,122.0,155.0,0.789,7.0,1,25.0,24540.0,4,5.4,Blue,convenience,online,low,0
HCC_01759,1.1,20.0,22.0,0.912,2.0,2,314.0,5749.0,2,2.9,Blue,dining,offline_swipe,medium,1
HCC_01760,0.2,246.0,226.0,1.089,13.0,0,34.0,8622.0,2,3.4,Blue,travel,offline_nfc,low,1
HCC_01761,1.2,149.0,202.0,0.74,9.0,1,178.0,2870.0,5,2.9,Red,dining,offline_nfc,low,0
HCC_01762,1.1,344.0,316.0,1.09,21.0,1,48.0,31233.0,7,6.1,Black,online,offline_swipe,low,1
HCC_01763,3.2,53.0,174.0,0.306,11.0,4,4.0,12893.0,7,1.9,Red,travel,online,low,0
HCC_01764,0.6,226.0,215.0,1.052,16.0,0,21.0,61236.0,7,1.4,Black,shopping,app,medium,0
HCC_01765,1.0,35.0,194.0,0.179,6.0,1,26.0,1247.0,6,2.3,Black,convenience,offline_swipe,high,0
HCC_01766,0.1,218.0,256.0,0.852,14.0,0,20.0,3497.0,7,3.0,Black,convenience,online,high,0
HCC_01767,0.9,25.0,21.0,1.176,5.0,1,40.0,17387.0,5,2.4,Blue,dining,offline_swipe,medium,0
HCC_01768,1.0,42.0,38.0,1.107,5.0,1,85.0,1099.0,6,2.5,Black,shopping,offline_swipe,medium,0
HCC_01769,0.4,38.0,71.0,0.53,5.0,0,14.0,210.0,7,3.5,Black,shopping,app,low,0
HCC_01770,0.5,47.0,82.0,0.569,5.0,0,31.0,9348.0,3,0.1,Blue,shopping,offline_swipe,medium,1
HCC_01771,0.0,106.0,149.0,0.713,10.0,0,21.0,772.0,4,15.1,Red,shopping,offline_nfc,high,0
HCC_01772,0.2,115.0,118.0,0.976,11.0,0,17.0,13737.0,6,2.4,Blue,shopping,offline_swipe,low,1
HCC_01773,0.8,69.0,223.0,0.31,5.0,4,30.0,24657.0,6,3.1,Blue,dining,offline_nfc,low,1
HCC_01774,0.4,209.0,228.0,0.916,12.0,0,65.0,6610.0,2,6.2,Blue,dining,online,low,1
HCC_01775,0.7,46.0,45.0,1.013,6.0,0,61.0,1214.0,4,2.3,Blue,dining,app,medium,1
HCC_01776,0.6,110.0,132.0,0.835,10.0,0,74.0,5993.0,4,4.1,Red,dining,offline_swipe,low,1
HCC_01777,0.5,50.0,46.0,1.078,7.0,1,53.0,9337.0,4,13.8,Blue,shopping,online,low,0
HCC_01778,0.6,93.0,94.0,0.987,8.0,1,5.0,29298.0,4,3.4,Red,dining,app,high,0
HCC_01779,0.2,107.0,141.0,0.758,10.0,0,16.0,1253.0,3,6.9,Red,dining,offline_swipe,medium,0
HCC_01780,4.3,2.0,7.0,0.339,4.0,4,160.0,50.0,7,4.7,Red,convenience,offline_nfc,low,1
HCC_01781,1.1,843.0,878.0,0.96,48.0,1,65.0,1959.0,6,2.4,Black,travel,offline_nfc,low,1
HCC_01782,0.7,91.0,143.0,0.634,9.0,1,140.0,5050.0,4,2.7,Blue,convenience,offline_swipe,low,1
HCC_01783,0.3,51.0,68.0,0.746,5.0,0,18.0,433.0,5,0.8,Red,online,online,medium,0
HCC_01784,0.2,634.0,596.0,1.064,37.0,0,17.0,2770.0,8,3.3,Black,travel,online,medium,0
HCC_01785,0.7,112.0,83.0,1.345,13.0,0,19.0,3681.0,7,2.5,Red,convenience,app,high,0
HCC_01786,0.3,92.0,101.0,0.909,7.0,0,77.0,1094.0,3,2.0,Blue,dining,offline_nfc,low,1
HCC_01787,0.2,80.0,74.0,1.086,10.0,0,78.0,4294.0,3,0.8,Red,travel,online,high,0
HCC_01788,1.9,167.0,342.0,0.487,12.0,4,204.0,4126.0,2,2.6,Blue,shopping,offline_swipe,low,1
HCC_01789,0.8,83.0,84.0,0.994,8.0,0,37.0,2056.0,5,9.1,Blue,travel,offline_nfc,medium,0
HCC_01790,0.9,130.0,144.0,0.902,9.0,1,104.0,5488.0,6,0.8,Black,dining,offline_nfc,low,1
HCC_01791,0.7,308.0,239.0,1.289,18.0,0,27.0,11814.0,2,3.0,Blue,online,offline_swipe,medium,1
HCC_01792,0.5,133.0,175.0,0.758,11.0,0,85.0,9307.0,4,1.2,Red,shopping,offline_swipe,low,1
HCC_01793,0.4,89.0,105.0,0.848,10.0,0,60.0,8179.0,7,1.5,Red,convenience,offline_swipe,low,1
HCC_01794,0.4,275.0,222.0,1.238,16.0,0,81.0,24529.0,2,0.1,Blue,online,offline_swipe,low,0
HCC_01795,1.0,619.0,694.0,0.892,34.0,1,17.0,849.0,3,8.0,Blue,convenience,app,low,0
HCC_01796,0.3,83.0,141.0,0.587,7.0,0,16.0,4127.0,9,0.5,Red,shopping,offline_nfc,low,1
HCC_01797,0.9,202.0,120.0,1.685,15.0,0,93.0,1323.0,6,3.0,Red,shopping,offline_swipe,low,0
HCC_01798,0.8,74.0,125.0,0.596,8.0,1,140.0,21690.0,7,3.1,Red,travel,offline_swipe,low,1
HCC_01799,1.0,281.0,312.0,0.901,18.0,0,198.0,17007.0,4,3.9,Red,shopping,offline_nfc,high,1
HCC_01800,0.1,57.0,56.0,1.024,7.0,0,20.0,16826.0,2,0.7,Blue,shopping,offline_nfc,medium,1
HCC_01801,1.3,73.0,73.0,1.0,10.0,1,42.0,6598.0,5,6.2,Blue,travel,online,medium,1
HCC_01802,0.6,23.0,27.0,0.863,6.0,0,26.0,4389.0,3,1.8,Blue,online,app,medium,0
HCC_01803,0.8,42.0,49.0,0.865,9.0,0,108.0,4309.0,7,2.3,Black,shopping,offline_swipe,high,0
HCC_01804,0.1,51.0,60.0,0.85,6.0,0,1.0,7531.0,1,0.6,Blue,dining,app,medium,1
HCC_01805,0.1,51.0,87.0,0.585,6.0,0,3.0,7924.0,3,0.8,Blue,travel,app,high,0
HCC_01806,0.6,587.0,375.0,1.565,34.0,0,1.0,12185.0,1,0.2,Blue,travel,app,medium,0
HCC_01807,1.3,167.0,196.0,0.854,13.0,1,122.0,4096.0,8,0.0,Black,online,offline_nfc,low,1
HCC_01808,0.6,58.0,53.0,1.099,5.0,0,3.0,17936.0,6,7.9,Red,convenience,online,high,0
HCC_01809,1.4,50.0,61.0,0.82,4.0,2,14.0,24156.0,4,0.1,Red,shopping,offline_nfc,medium,1
HCC_01810,0.1,312.0,383.0,0.814,18.0,0,36.0,2228.0,8,2.4,Black,travel,offline_swipe,low,1
HCC_01811,0.8,211.0,269.0,0.783,16.0,0,3.0,7213.0,5,9.5,Red,convenience,online,medium,0
HCC_01812,0.6,51.0,112.0,0.455,7.0,1,15.0,10562.0,5,2.6,Red,shopping,app,medium,0
HCC_01813,0.9,56.0,64.0,0.872,4.0,0,20.0,7588.0,1,0.6,Blue,dining,online,medium,1
HCC_01814,1.0,215.0,269.0,0.798,14.0,0,311.0,48923.0,6,9.9,Red,travel,offline_swipe,low,0
HCC_01815,1.2,52.0,41.0,1.271,5.0,1,23.0,21445.0,7,5.0,Blue,dining,online,medium,1
HCC_01816,1.3,84.0,150.0,0.561,9.0,1,26.0,4279.0,4,0.1,Red,online,app,high,0
HCC_01817,0.8,419.0,561.0,0.747,26.0,1,3.0,3067.0,4,6.1,Blue,dining,offline_swipe,low,1
HCC_01818,0.0,84.0,129.0,0.65,7.0,0,24.0,2090.0,6,4.9,Red,shopping,online,medium,1
HCC_01819,0.9,80.0,59.0,1.353,11.0,1,128.0,2907.0,4,7.3,Red,online,offline_nfc,low,0
HCC_01820,0.0,84.0,127.0,0.659,6.0,0,12.0,529.0,4,4.2,Blue,dining,app,medium,1
HCC_01821,0.5,69.0,63.0,1.089,7.0,0,19.0,13969.0,2,0.9,Blue,dining,offline_nfc,high,1
HCC_01822,0.6,44.0,36.0,1.211,4.0,0,9.0,412.0,6,4.3,Red,dining,app,medium,0
HCC_01823,0.5,168.0,192.0,0.876,13.0,0,6.0,1891.0,6,5.0,Red,online,online,high,0
HCC_01824,0.7,113.0,223.0,0.507,8.0,0,23.0,19568.0,5,6.5,Blue,online,offline_nfc,high,0
HCC_01825,0.7,36.0,71.0,0.511,7.0,1,148.0,4917.0,4,2.0,Blue,shopping,offline_swipe,high,1
HCC_01826,0.0,111.0,94.0,1.178,12.0,0,1.0,12968.0,6,2.3,Black,convenience,app,medium,0
HCC_01827,0.2,28.0,51.0,0.542,3.0,0,102.0,7352.0,6,3.0,Red,convenience,online,low,0
HCC_01828,0.6,101.0,97.0,1.038,10.0,1,4.0,1838.0,7,2.7,Red,dining,offline_nfc,high,0
HCC_01829,0.3,55.0,58.0,0.954,7.0,0,178.0,3781.0,3,2.3,Blue,dining,offline_swipe,low,1
HCC_01830,0.3,51.0,49.0,1.033,10.0,0,2.0,5148.0,5,1.3,Red,convenience,app,high,0
HCC_01831,0.2,527.0,497.0,1.061,30.0,0,9.0,12106.0,6,0.7,Red,dining,online,medium,0
HCC_01832,1.0,84.0,132.0,0.64,8.0,1,91.0,2119.0,3,4.3,Blue,shopping,offline_swipe,medium,0
HCC_01833,0.2,108.0,173.0,0.627,12.0,0,20.0,22478.0,7,6.1,Red,dining,offline_nfc,low,0
HCC_01834,0.6,294.0,259.0,1.134,19.0,0,25.0,3048.0,8,2.9,Black,shopping,offline_swipe,medium,0
HCC_01835,0.0,148.0,203.0,0.731,11.0,0,131.0,9180.0,6,2.7,Red,dining,offline_swipe,medium,0
HCC_01836,2.1,9.0,92.0,0.095,4.0,2,365.0,12064.0,4,10.9,Black,dining,online,low,1
HCC_01837,1.2,202.0,181.0,1.115,14.0,1,78.0,23344.0,9,4.7,The,dining,offline_swipe,low,0
HCC_01838,0.6,54.0,88.0,0.609,7.0,0,17.0,3289.0,4,2.5,Red,online,offline_swipe,high,0
HCC_01839,1.3,137.0,129.0,1.06,10.0,1,96.0,9466.0,4,2.1,Blue,dining,offline_nfc,medium,1
HCC_01840,0.2,161.0,120.0,1.338,12.0,0,7.0,12278.0,8,1.9,Blue,shopping,online,high,0
